geo_type,region,trans_type,sub_region,country,date,dir_request
city,Houston,walking,Texas,United States,2020-04-01,62.09
city,Houston,walking,Texas,United States,2020-04-02,58.29
city,Houston,walking,Texas,United States,2020-04-03,62.68
city,Houston,walking,Texas,United States,2020-04-04,49.27
city,Houston,walking,Texas,United States,2020-04-05,49.75
city,Houston,walking,Texas,United States,2020-04-06,56.77
city,Houston,walking,Texas,United States,2020-04-07,59.63
city,Houston,walking,Texas,United States,2020-04-08,60.23
city,Houston,walking,Texas,United States,2020-04-09,60.15
city,Houston,walking,Texas,United States,2020-04-10,67.47
city,Houston,walking,Texas,United States,2020-04-11,62.47
city,Houston,walking,Texas,United States,2020-04-12,45.96
city,Houston,walking,Texas,United States,2020-04-13,62.39
city,Houston,walking,Texas,United States,2020-04-14,63.04
city,Houston,walking,Texas,United States,2020-04-15,67.89
city,Houston,walking,Texas,United States,2020-04-16,68.34
city,Houston,walking,Texas,United States,2020-04-17,73.07
city,Houston,walking,Texas,United States,2020-04-18,67.83
city,Houston,walking,Texas,United States,2020-04-19,51.35
city,Houston,walking,Texas,United States,2020-04-20,70.8
city,Houston,walking,Texas,United States,2020-04-21,69.33
city,Houston,walking,Texas,United States,2020-04-22,67.23
city,Houston,walking,Texas,United States,2020-04-23,74.44
city,Houston,walking,Texas,United States,2020-04-24,81.08
city,Houston,walking,Texas,United States,2020-04-25,74.03
city,Houston,walking,Texas,United States,2020-04-26,64.74
city,Houston,walking,Texas,United States,2020-04-27,72.55
city,Houston,walking,Texas,United States,2020-04-28,66.02
city,Houston,walking,Texas,United States,2020-04-29,73.32
city,Houston,walking,Texas,United States,2020-04-30,82.54
city,Houston,walking,Texas,United States,2020-05-01,91.64
city,Houston,walking,Texas,United States,2020-05-02,91.34
city,Houston,walking,Texas,United States,2020-05-03,70.65
city,Houston,walking,Texas,United States,2020-05-04,83.24
city,Houston,walking,Texas,United States,2020-05-05,83.87
city,Houston,walking,Texas,United States,2020-05-06,87.52
city,Houston,walking,Texas,United States,2020-05-07,88.41
city,Houston,walking,Texas,United States,2020-05-08,99.86
city,Houston,walking,Texas,United States,2020-05-09,106.14
city,Houston,walking,Texas,United States,2020-05-10,75.28
city,Houston,walking,Texas,United States,2020-05-11,NA
city,Houston,walking,Texas,United States,2020-05-12,NA
city,Houston,walking,Texas,United States,2020-05-13,100.66
city,Houston,walking,Texas,United States,2020-05-14,102.54
city,Houston,walking,Texas,United States,2020-05-15,105.47
city,Houston,walking,Texas,United States,2020-05-16,113.74
city,Houston,walking,Texas,United States,2020-05-17,91.12
city,Houston,walking,Texas,United States,2020-05-18,109.32
city,Houston,walking,Texas,United States,2020-05-19,113.45
city,Houston,walking,Texas,United States,2020-05-20,114.76
city,Houston,walking,Texas,United States,2020-05-21,118.66
city,Houston,walking,Texas,United States,2020-05-22,138.91
city,Houston,walking,Texas,United States,2020-05-23,133.48
city,Houston,walking,Texas,United States,2020-05-24,92.58
city,Houston,walking,Texas,United States,2020-05-25,94.82
city,Houston,walking,Texas,United States,2020-05-26,115.65
city,Houston,walking,Texas,United States,2020-05-27,112.66
city,Houston,walking,Texas,United States,2020-05-28,123.9
city,Houston,walking,Texas,United States,2020-05-29,152.8
city,Houston,walking,Texas,United States,2020-05-30,142.19
city,Houston,walking,Texas,United States,2020-05-31,95.06
city,Houston,walking,Texas,United States,2020-06-01,121.03
city,Houston,walking,Texas,United States,2020-06-02,171.94
city,Houston,walking,Texas,United States,2020-06-03,118.55
city,Houston,walking,Texas,United States,2020-06-04,128.69
city,Houston,walking,Texas,United States,2020-06-05,146.79
city,Houston,walking,Texas,United States,2020-06-06,145.28
city,Houston,walking,Texas,United States,2020-06-07,108.28
city,Houston,walking,Texas,United States,2020-06-08,119.09
city,Houston,walking,Texas,United States,2020-06-09,123.05
city,Houston,walking,Texas,United States,2020-06-10,125.29
city,Houston,walking,Texas,United States,2020-06-11,132.61
city,Houston,walking,Texas,United States,2020-06-12,154.53
city,Houston,walking,Texas,United States,2020-06-13,156.23
city,Houston,walking,Texas,United States,2020-06-14,110.62
city,Houston,walking,Texas,United States,2020-06-15,124.67
city,Houston,walking,Texas,United States,2020-06-16,124.43
city,Houston,walking,Texas,United States,2020-06-17,126.18
city,Houston,walking,Texas,United States,2020-06-18,131.19
city,Houston,walking,Texas,United States,2020-06-19,151.52
city,Houston,walking,Texas,United States,2020-06-20,145.15
city,Houston,walking,Texas,United States,2020-06-21,96.16
city,Houston,walking,Texas,United States,2020-06-22,104.19
city,Houston,walking,Texas,United States,2020-06-23,122.2
city,Houston,walking,Texas,United States,2020-06-24,117.47
city,Houston,walking,Texas,United States,2020-06-25,119.11
city,Houston,walking,Texas,United States,2020-06-26,135.53
city,Houston,walking,Texas,United States,2020-06-27,128.64
city,Houston,walking,Texas,United States,2020-06-28,95.69
city,Houston,walking,Texas,United States,2020-06-29,117.81
city,Houston,walking,Texas,United States,2020-06-30,122.02
city,Houston,walking,Texas,United States,2020-07-01,124.5
city,Houston,walking,Texas,United States,2020-07-02,133.47
city,Houston,walking,Texas,United States,2020-07-03,140.51
city,Houston,walking,Texas,United States,2020-07-04,112.15
city,Houston,walking,Texas,United States,2020-07-05,96.93
city,Houston,walking,Texas,United States,2020-07-06,120.29
city,Houston,walking,Texas,United States,2020-07-07,123.19
city,Houston,walking,Texas,United States,2020-07-08,127.23
city,Houston,walking,Texas,United States,2020-07-09,133.46
city,Houston,walking,Texas,United States,2020-07-10,148.41
city,Houston,walking,Texas,United States,2020-07-11,140.31
city,Houston,walking,Texas,United States,2020-07-12,104.65
city,Houston,walking,Texas,United States,2020-07-13,122.77
city,Houston,walking,Texas,United States,2020-07-14,126.33
city,Houston,walking,Texas,United States,2020-07-15,127.33
city,Houston,walking,Texas,United States,2020-07-16,127.63
city,Houston,walking,Texas,United States,2020-07-17,141.63
city,Houston,walking,Texas,United States,2020-07-18,143.13
city,Houston,walking,Texas,United States,2020-07-19,103.37
city,Houston,walking,Texas,United States,2020-07-20,116.92
city,Houston,walking,Texas,United States,2020-07-21,119.12
city,Houston,walking,Texas,United States,2020-07-22,121.54
city,Houston,walking,Texas,United States,2020-07-23,130.37
city,Houston,walking,Texas,United States,2020-07-24,144.09
city,Houston,walking,Texas,United States,2020-07-25,119.42
city,Houston,walking,Texas,United States,2020-07-26,101.59
city,Houston,walking,Texas,United States,2020-07-27,123.99
city,Houston,walking,Texas,United States,2020-07-28,124.42
city,Houston,walking,Texas,United States,2020-07-29,128.38
city,Houston,walking,Texas,United States,2020-07-30,139.55
city,Houston,walking,Texas,United States,2020-07-31,151.11
city,Houston,walking,Texas,United States,2020-08-01,142.13
city,Houston,walking,Texas,United States,2020-08-02,112.2
city,Houston,walking,Texas,United States,2020-08-03,130.19
city,Houston,walking,Texas,United States,2020-08-04,133.78
city,Houston,walking,Texas,United States,2020-08-05,133.19
city,Houston,walking,Texas,United States,2020-08-06,138.98
city,Houston,walking,Texas,United States,2020-08-07,157.86
city,Houston,walking,Texas,United States,2020-08-08,157.16
city,Houston,walking,Texas,United States,2020-08-09,112.52
city,Houston,walking,Texas,United States,2020-08-10,129.74
city,Houston,walking,Texas,United States,2020-08-11,133.56
city,Houston,walking,Texas,United States,2020-08-12,134.11
city,Houston,walking,Texas,United States,2020-08-13,138.71
city,Houston,walking,Texas,United States,2020-08-14,160.26
city,Houston,walking,Texas,United States,2020-08-15,158.53
city,Houston,walking,Texas,United States,2020-08-16,113.35
city,Houston,walking,Texas,United States,2020-08-17,127.24
city,Houston,walking,Texas,United States,2020-08-18,131.12
city,Houston,walking,Texas,United States,2020-08-19,132.23
city,Houston,walking,Texas,United States,2020-08-20,136.47
city,Houston,walking,Texas,United States,2020-08-21,156.14
city,Houston,walking,Texas,United States,2020-08-22,151.97
city,Houston,walking,Texas,United States,2020-08-23,114.38
city,Houston,walking,Texas,United States,2020-08-24,122.51
city,Houston,walking,Texas,United States,2020-08-25,127.79
city,Houston,walking,Texas,United States,2020-08-26,106.23
city,Houston,walking,Texas,United States,2020-08-27,105.49
city,Houston,walking,Texas,United States,2020-08-28,138.99
city,Houston,walking,Texas,United States,2020-08-29,152.1
city,Houston,walking,Texas,United States,2020-08-30,109.52
city,Houston,walking,Texas,United States,2020-08-31,128.41
city,Houston,walking,Texas,United States,2020-09-01,134.13
city,Houston,walking,Texas,United States,2020-09-02,134.78
city,Houston,walking,Texas,United States,2020-09-03,141.33
city,Houston,walking,Texas,United States,2020-09-04,166.3
city,Houston,walking,Texas,United States,2020-09-05,169.83
city,Houston,walking,Texas,United States,2020-09-06,124.98
city,Houston,walking,Texas,United States,2020-09-07,111.01
city,Houston,walking,Texas,United States,2020-09-08,125.04
city,Houston,walking,Texas,United States,2020-09-09,128.05
city,Houston,walking,Texas,United States,2020-09-10,135
city,Houston,walking,Texas,United States,2020-09-11,160.86
city,Houston,walking,Texas,United States,2020-09-12,175.19
